index,news_id,pos_words,pos_weights,neg_words,neg_weights
40,3054,"[""次数"", ""伪造"", ""\"""", ""。"", ""或"", ""兑换"", ""转发"", ""查证"", ""链接"", ""数据""]","[1.8e-05, 1.7e-05, 1.7e-05, 1.6e-05, 1.6e-05, 1.3e-05, 1.1e-05, 8e-06, 8e-06, 7e-06]","[""腾讯"", ""病毒"", ""显示"", ""警方"", ""政策"", ""，"", ""植入"", ""从未"", ""网站"", ""诈骗"", ""传播"", ""网络"", ""且"", ""利用"", ""同情心"", ""类"", ""进行"", ""个人信息"", ""恶意"", ""80%""]","[-4.6e-05, -3.4e-05, -2.7e-05, -2.6e-05, -2.3e-05, -2.3e-05, -2.2e-05, -1.6e-05, -1.5e-05, -1.3e-05, -1.2e-05, -1.2e-05, -1.2e-05, -1.1e-05, -1.1e-05, -9e-06, -8e-06, -8e-06, -8e-06, -8e-06]"
41,5433,"[""需注意"", ""这种"", ""模板"", ""突然"", ""行动"", ""不"", ""跨平台"", ""分析"", ""的"", ""\n"", ""虽好"", ""条""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""坚持"", ""一"", ""检测"", ""我"", ""和"", ""频率"", ""信源"", ""学了"", ""很"", ""这个"", ""滞后性"", ""停止"", ""雷同"", ""实际"", ""类"", ""正"", ""引导"", ""去年""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
42,3510,"[""和"", "","", ""全力支持"", ""香港"", ""受到""]","[0.0, 0.0, 0.0, 0.0, 0.0]","[""违法行为"", ""香港特别行政区政府"", ""严格"", ""违反"", ""，"", ""社会"", ""依法治国"", ""警方"", ""公共安全"", ""打击"", ""稳定"", ""安全"", ""国家"", ""我们"", ""都"", ""了"", ""公民"", ""施政"", ""一部分"", ""维护"", ""社会秩序"", ""破坏"", ""处理"", ""进行"", ""行为""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
43,1693,"[""具备"", ""京通"", ""淘汰"", ""，"", ""中国民航"", ""八里桥"", ""不"", ""客机"", ""极少"", ""万元"", ""专业"", ""无人机"", ""条件"", ""航空"", ""南航"", ""宽体"", ""失效"", ""万辆"", ""双发"", ""车流量"", ""无人"", ""快速路"", ""四发"", ""了""]","[2e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06]","[""奖金"", "","", ""全美"", ""\"""", ""PS"", ""哈德逊""]","[-2e-06, -2e-06, -1e-06, -1e-06, -1e-06, -1e-06]"
44,4905,"[""问题"", ""高校"", ""心理健康"", ""生前"", ""引发"", ""知识"", ""社会"", ""广泛"", ""遗体"", ""林森"", ""对"", ""其父"", ""意愿"", ""讨论"", ""投毒"", ""但"", ""曾"", ""年"", ""发生"", ""2013"", ""捐献"", ""矛盾"", ""决定"", ""研究生""]","[0.000202, 0.000175, 0.000165, 0.00013, 0.000128, 0.000121, 0.00012, 0.000115, 0.000113, 0.000101, 9.3e-05, 8.9e-05, 8.6e-05, 8.5e-05, 8.3e-05, 8e-05, 8e-05, 7.6e-05, 7e-05, 7e-05, 6.2e-05, 5.9e-05, 5.9e-05, 5.8e-05]","[""*"", ""的"", ""。"", ""浩"", ""室友"", ""被判""]","[-0.000211, -0.00016, -8.7e-05, -7.4e-05, -5.1e-05, -4.6e-05]"
45,4090,"[""优惠活动"", ""推广"", ""日"", ""级"", ""会"", ""调整"", ""景区"", ""国家"", ""长春市"", ""旅游"", ""许多"", ""以"", ""活动"", ""推出"", ""自然风光"", ""5A"", ""文化""]","[0.007572, 0.006367, 0.005977, 0.005493, 0.005353, 0.005094, 0.004674, 0.004276, 0.004225, 0.003606, 0.003495, 0.002941, 0.002453, 0.002395, 0.002333, 0.001991, 0.001821]","[""净月潭"", ""。"", ""中国"", ""季节"", ""月"", ""根据"", ""位于"", ""旨在"", ""和"", ""的"", ""19"", ""每年"", ""5""]","[-0.012852, -0.008872, -0.005998, -0.004008, -0.003571, -0.003027, -0.002822, -0.002616, -0.002417, -0.002346, -0.001812, -0.00176, -0.001508]"
46,6042,"[""具有"", ""合理性"", ""配套"", ""三明市"", ""消费"", ""。"", ""常规"", ""当地政府"", ""且"", ""符合"", ""限定"", ""地质公园"", ""永安"", ""西北部"", ""市场"", ""行""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""囤票"", ""玉华洞"", ""太棒了"", ""景区"", ""万寿岩"", ""侠"", ""天芳悦"", ""冬天"", ""不错"", ""跟上"", ""暑假"", ""三明"", ""世界"", ""的""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
47,138,"["","", ""。"", ""AI"", ""Cage"", ""他"", ""或"", ""截至"", ""10"", ""月"", ""Nicolas"", ""最佳""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""媒体"", ""了"", ""假新闻"", ""没有"", ""点击"", ""消息"", ""都"", ""看到"", ""类似"", ""造谣"", ""著名演员"", ""官方消息"", ""太"", ""电影"", ""问题"", ""奥斯卡"", ""是"", ""刚查"", ""较""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
48,1057,"["","", ""需谨慎"", ""证据"", ""来源"", ""核实"", ""被告"", ""。"", ""或"", ""的""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""央视春晚"", ""演员"", ""没有"", ""小品"", ""露面"", ""媒体报道"", ""负面"", ""被"", ""抓"", ""传闻"", ""目前"", ""少"", ""官方"", ""著名"", ""公开"", ""近年来"", ""很多年"", ""黄宏是"", ""太多"", ""现在"", ""曾多次""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
49,1887,"[""佐证"", ""李鸿章"", ""支持"", ""颁布"", ""记录"", ""英国"", ""是"", ""俄国"", ""确实"", ""金瓯"", ""入场"", ""加冕典礼""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""缺乏"", ""年"", ""，"", ""历史"", ""多次"", ""国歌"", ""。"", ""运动会"", ""非"", ""中国国歌"", ""茉莉花"", ""史料"", ""常"", ""场合"", ""活动"", ""《"", ""因"", ""现代人""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
50,1583,"[""无"", ""；"", ""重孙女"", ""与"", ""证实"", ""。"", ""内部"", ""28"", ""这家"", ""人""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""信息"", ""存在"", ""漏洞"", ""，"", ""不敢"", ""恶搞"", ""公开"", ""社会"", ""剧都"", ""杨振宁"", ""消息"", ""18"", ""适婚年龄"", ""建议"", ""提到"", ""引发"", ""不符"", ""已"", ""结婚"", ""显示""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
51,1329,"[""核实"", ""需注意"", ""。"", ""作为"", ""需要"", ""一些"", ""信息"", ""和"", ""行为"", ""民族情绪"", ""警方"", ""来源"", ""会"", ""过"", ""国内""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""但"", ""是否"", ""犬"", ""罕见"", ""宠物犬"", ""较为"", ""包括"", ""通报"", ""有"", ""、"", ""出现"", ""消息"", ""极端分子"", ""容易"", ""可靠""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
52,285,"[""。"", ""和"", ""应"", ""的"", ""协助"", ""家长"", ""儿童"", ""联系方式"", ""并"", ""核实"", ""社交"", ""特征""]","[4e-06, 2e-06, 2e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06]","[""浪费"", ""无锡市"", ""公共资源"", ""时有发生"", ""无锡"", ""广场"", ""较大"", ""公共场所"", ""人流量"", ""，"", ""事件"", ""等"", ""商场"", ""中心"", ""衣着"", ""万达"", ""消息"", ""传播""]","[-5e-06, -4e-06, -4e-06, -3e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06]"
53,223,"[""和"", ""她"", ""。"", ""家族"", ""，"", ""Gates"", ""的"", ""Jennifer"", ""比尔盖茨"", ""·"", ""斯坦福大学"", ""这"", ""三个""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""公众形象"", ""名牌"", ""品牌"", ""存在"", ""少"", ""公开"", ""无"", ""露面"", ""等"", ""低调"", ""不过"", ""隐私"", ""较"", ""专业"", ""可见"", ""主观"", ""过""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
54,6064,"[""知名演员"", ""妥善处理"", ""娱乐圈"", ""电视剧"", ""言论"", ""声明"", ""演技"", ""资源"", ""杨洋均"", ""营销"", ""带"", ""维权"", ""冷静"", ""用语"", ""常见"", ""还是"", ""维护"", ""为""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","["","", ""解读"", ""争执"", ""粉丝"", ""。"", ""以"", ""来"", ""多"", ""和"", ""“"", ""故意"", ""、""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
55,4648,"["","", ""追责"", ""发生"", ""一定"", ""在"", ""独自"", ""属实"", ""3"", ""出门"", ""视频"", ""被"", ""该"", ""月"", ""颐""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""显示"", ""4"", ""这么"", ""公众"", ""这种"", ""吧"", ""女生"", ""破案"", ""事件"", ""太"", ""责任"", ""对"", ""的"", ""确认"", ""遭"", ""\n""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
56,5008,"[""事件"", ""警方"", ""开发商"", ""发生"", ""不满"", ""常规"", ""楼盘"", ""不"", ""警示"", ""年"", ""预防性"", ""多地"", ""维持秩序"", ""售楼处"", ""部分"", ""南京"", ""知道"", ""出现"", ""提前"", ""短信"", ""行为""]","[9.2e-05, 7.1e-05, 6.6e-05, 6.4e-05, 6e-05, 6e-05, 5.5e-05, 5.2e-05, 5.1e-05, 4.8e-05, 4.8e-05, 4.6e-05, 4.4e-05, 4.1e-05, 3.9e-05, 3.9e-05, 3.8e-05, 3.6e-05, 3.6e-05, 3.4e-05, 3.1e-05]","["","", ""积蓄"", ""资产"", ""管管"", ""的"", ""跌"", ""投资"", ""因"", ""说明""]","[-9.9e-05, -4.8e-05, -4.3e-05, -3e-05, -2.6e-05, -2.4e-05, -2.2e-05, -1.8e-05, -1.5e-05]"
57,1598,"[""存在"", ""毫无"", ""侮辱"", ""社会"", ""执业资格"", ""明星"", ""底线"", ""标准"", ""施暴"", ""恶劣"", ""法律条文"", ""建议"", ""说法"", ""广泛"", ""我国"", ""妇女"", ""洗白"", ""司法""]","[0.000539, 0.000421, 0.00034, 0.000311, 0.000265, 0.000257, 0.000253, 0.000249, 0.000229, 0.000208, 0.000197, 0.000195, 0.000177, 0.00017, 0.000159, 0.000156, 0.00015, 0.000121]","["","", ""。"", ""与"", ""\"""", ""律师团"", ""辩护"", ""看"", ""2013"", ""4"", ""就是"", ""护短"", ""子女""]","[-0.000758, -0.000291, -0.000286, -0.000251, -0.00025, -0.000242, -0.000238, -0.000219, -0.000199, -0.000167, -0.000163, -0.000146]"
58,3864,"[""餐厅"", ""餐具"", ""餐饮企业"", ""消费者"", ""目前"", ""了"", ""清洁"", ""监管部门"", ""早就"", ""包装"", ""存在"", ""消毒"", ""安全卫生"", ""太乱"", ""部分"", ""免费"", ""成本"", ""食品"", ""有点"", ""违规"", ""太难""]","[0.021976, 0.018586, 0.017904, 0.017015, 0.013795, 0.013266, 0.012151, 0.011108, 0.01099, 0.010838, 0.01079, 0.010289, 0.010246, 0.010186, 0.009365, 0.009306, 0.008961, 0.008647, 0.008169, 0.008115, 0.006311]","[""只要"", ""法律"", ""明确"", ""的"", ""最好"", ""比较"", ""义务"", ""规定"", ""确实""]","[-0.016046, -0.015895, -0.014873, -0.013405, -0.00711, -0.005894, -0.004507, -0.003853, -0.003462]"
59,4254,"[""日常生活"", ""展示"", ""已"", ""因此"", ""符合"", ""明星"", ""媒体"", ""真实"", ""腹肌"", ""。"", ""成员"", ""）"", ""标志"", ""（"", ""经常"", ""取向"", ""节目"", ""一贯"", ""综艺节目"", ""健硕""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""Jackson"", ""尤其"", ""舞蹈"", ""他"", ""《"", ""出色"", ""在"", ""中"", ""》"", ""JTBC""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
60,1833,"["","", ""核实"", ""需"", ""时间"", ""调整"", ""细节"", ""早"", ""管理"", ""消息"", ""具体位置"", ""要"", ""概率"", ""。""]","[1e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""合肥"", ""突发事件"", ""网传"", ""多"", ""省会"", ""刷屏"", ""，"", ""安全事故"", ""都"", ""了"", ""城市"", ""较为"", ""那么"", ""加油站"", ""吗"", ""这"", ""问题""]","[-1e-06, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
61,1762,"[""法律"", ""分别"", ""的"", ""教训"", ""理论"", ""非法拘禁"", ""坐牢"", ""根据"", ""男"", ""中国""]","[2.4e-05, 1.8e-05, 1.5e-05, 9e-06, 9e-06, 8e-06, 8e-06, 8e-06, 7e-06, 6e-06]","[""证据"", ""需要"", ""。"", ""充分"", ""对性"", ""轻描淡写"", ""现在"", ""性侵犯"", ""肯定"", ""严格"", ""女性"", ""全是"", ""警方"", ""事"", ""如果"", ""，"", ""真厚"", ""别老编"", ""小偷"", ""韩女士""]","[-5.3e-05, -4e-05, -3.3e-05, -2.9e-05, -2.7e-05, -2.4e-05, -2.3e-05, -2.1e-05, -2.1e-05, -2e-05, -1.9e-05, -1.9e-05, -1.9e-05, -1.6e-05, -1.5e-05, -1.5e-05, -1.5e-05, -1.5e-05, -1.4e-05, -1.2e-05]"
62,3588,"[""这些"", ""与"", ""\"""", ""和"", ""。"", ""林则徐"", ""其"", ""抗击""]","[2e-06, 2e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.0]","[""海纳百川"", ""言论"", ""家风"", ""虎门销烟"", ""爱国"", ""民族英雄"", ""清廉"", ""多"", ""真实性"", ""高"", ""情怀"", ""苟利国家生死以"", ""倡导"", ""包容"", ""廉洁自律"", ""较"", ""常见于"", ""体现"", ""政治家"", ""，"", ""展现"", ""正直""]","[-3e-06, -2e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06]"
63,4308,"[""损失"", ""反对"", ""多少"", ""反而"", ""还是"", ""下"", ""阳伞"", ""看得见"", ""光影"", ""对象"", ""视力""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","["","", ""《"", ""》"", ""，"", ""教堂"", ""1874"", ""印象派"", ""法国"", ""系列"", ""真迹"", ""莫奈"", ""鲁昂"", ""是"", ""一笔"", ""深远"", ""他"", ""。"", ""画绝"", ""每""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
64,4013,"[""经济"", ""减持"", ""防御性"", ""医药"", ""没错"", ""企业"", ""对"", ""属于"", ""正常"", ""有"", ""预期"", ""资产"", ""反映"", ""一直"", ""调仓准"", ""投资""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""。"", ""巴菲特"", ""现金流"", ""被"", ""哈撒"", ""韦由"", ""股神"", ""近年"", ""来"", ""在"", ""希尔"", ""巴老"", ""，"", ""偏好""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
65,3609,"[""缺乏"", ""统一标准"", ""，"", ""现代"", ""之前"", ""亲身"", ""较大"", ""爷爷"", ""过敏"", ""少食"", ""不过"", ""人"", ""糖尿病人"", ""上火""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""个体差异"", ""。"", ""（"", ""的"", ""经验总结"", ""补气血"", ""西瓜"", ""例如"", ""一样"", ""和"", ""中医"", ""方式"", ""现代医学"", ""寒"", ""体质"", ""有效""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
66,2275,"[""雅安"", ""良心"", ""没落"", ""企业"", ""捐款"", ""地震"", ""多"", ""这么"", ""衰落"", ""让"", ""部手机"", ""心疼"", ""2008"", ""诺基亚"", ""汶川"", ""唏嘘"", ""经营"", ""有""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""需注意"", "","", ""。"", ""欧元"", ""市场策略"", ""三星"", ""财务状况"", ""在"", ""向"", ""只"", ""怀念"", ""但""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
67,4942,"[""公开"", ""但"", ""公众"", ""其"", ""违法"", ""具体"", ""的"", ""网友"", ""群众"", ""举报"", ""多"", ""官方"", ""被""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""未"", ""显示"", ""涉毒"", ""高"", ""起"", ""因"", ""完全"", ""志愿者"", ""明星"", ""居民"", ""大"", ""数据"", ""世界"", ""协助"", ""运作"", ""等"", ""组成""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
68,3193,"[""具有"", ""毕竟"", ""以后"", ""提供"", ""应该"", ""存在"", ""等"", ""大量"", ""比较"", ""理解"", ""可靠""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""。"", ""谷神星"", "","", ""这些"", ""和"", ""推翻"", ""谜团"", ""它们"", ""年"", ""NASA"", ""可能"", ""斑"", ""硫酸盐"", ""科学家"", ""曙光"", ""看起来"", ""最初"", ""这一"", ""亮斑""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
69,1513,[],[],"[""城管"", ""执法"", ""过程"", ""中"", ""出现"", ""争议"", ""性行为"", ""的"", ""情况"", ""在"", ""中国"", ""时有"", ""报道"", ""，"", ""通常"", ""涉及"", ""执法人员"", ""与"", ""小贩"", ""之间"", ""冲突"", ""。"", ""这"", ""类"", ""事件"", ""容易"", ""引发"", ""公众"", ""对"", ""方式""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
70,1471,"[""未"", ""全盘否定"", ""但"", ""三峡工程"", ""价值"", ""的"", ""-"", ""约"", ""。""]","[1e-06, 1e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""生态"", ""渭河流域"", ""年代"", ""负面影响"", ""改造"", ""官方"", ""显示"", ""部分"", ""，"", ""三门峡"", ""航运"", ""泥沙"", ""淤积"", ""中国"", ""之一"", ""过"", ""1.76%"", ""等"", ""讨论"", ""公开"", ""3%""]","[-1e-06, -1e-06, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
71,3298,"[""高校"", ""合作"", ""正规"", ""罕见"", ""官网"", ""云南"", ""等"", ""授课"", ""教育部"", ""有"", ""存在"", ""合办"", ""要求"", ""多数"", ""线上"", ""认证"", ""启动"", ""为主"", ""咨询"", ""疫情"", ""2020""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""泰国"", ""。"", ""需注意"", ""."", ""Southeast"", ""该校"", ""；"", ""但"", ""细节""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
72,5918,"[""疫情"", ""和"", ""。"", ""严重"", ""，"", ""与"", ""新冠"", ""确诊"", ""恶化"", ""巴西"", ""紧张"", ""的"", ""这"", ""人"", ""6"", ""超过""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""不足"", ""资源"", ""明确"", ""政府"", ""不力"", ""曾多次"", ""无效"", ""应对"", ""医疗"", ""副作用"", ""总统"", ""非"", ""言论"", ""羟""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
73,2677,"[""宁波市"", ""群众"", ""通过"", ""高度重视"", ""有"", ""话题"", ""帮助"", ""健康"", ""困难"", ""挺"", ""悲剧"", ""政府"", ""作为"", ""宁波"", ""行为"", ""都"", ""成为"", ""政策""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","["","", ""救助"", ""不应"", ""支持"", ""和"", ""但"", ""可"", ""不值"", ""及"", ""医疗"", ""体系"", ""再""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
74,1579,"[""时间"", ""需要"", ""。"", ""是"", ""核实"", ""可能"", ""联系"", ""北京警方"", ""父母"", ""谨防"", ""善心"", ""应该"", ""在"", ""合作"", ""报警""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""，"", ""跨国"", ""监控"", ""车站"", ""这"", ""太"", ""建议"", ""两"", ""总"", ""信息安全"", ""有人"", ""中国"", ""查证"", ""且"", ""转发""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
75,2833,"[""宪政"", ""媒体"", ""廉政建设"", ""公示"", ""有"", ""例如"", ""存在"", ""国家"", ""政党"", ""严格"", ""透明"", ""官员"", ""车辆管理"", ""管理"", ""贪污案"", ""公务车"", ""文化"", ""献金""]","[0.000193, 0.00011, 0.000106, 9.4e-05, 8.2e-05, 7.8e-05, 7.8e-05, 7.5e-05, 7.4e-05, 7.4e-05, 7.2e-05, 6.7e-05, 6.7e-05, 6.5e-05, 6.5e-05, 6.4e-05, 6.4e-05, 4.8e-05]","[""需"", ""具体"", "","", ""。"", ""查证"", ""核实"", ""香港"", ""不同"", ""各州"", ""情况"", ""分析"", ""金额""]","[-0.000287, -0.000121, -0.000101, -6.7e-05, -5.8e-05, -5.4e-05, -5e-05, -4.7e-05, -4.6e-05, -4.5e-05, -4.1e-05, -3.6e-05]"
76,5695,"[""央视"", ""关注"", ""公正"", ""的"", ""社会"", ""歉意"", ""避免"", ""对"", ""采访"", ""态度"", ""问题"", ""更让人"", ""受害者"", ""投毒"", ""涉及"", ""方式""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","["","", ""黄洋"", ""终于"", ""年"", ""给"", ""临刑"", ""救赎"", ""林森"", ""阴影"", ""月"", ""走出"", ""父母"", ""在"", ""此案""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
77,2551,"[""，"", ""超市"", ""生活"", ""必须"", ""防不胜防"", ""明确规定"", ""化妆品"", ""之前"", ""包装"", ""标注"", ""好多年"", ""绿色"", ""真是"", ""用品"", ""牙膏"", ""管理条例"", ""年"", ""看来"", ""不能"", ""都"", ""清洁"", ""关键""]","[0.000512, 0.000459, 0.000356, 0.00035, 0.000333, 0.000286, 0.000285, 0.000275, 0.000261, 0.000253, 0.000248, 0.000246, 0.000223, 0.000206, 0.000204, 0.000189, 0.000186, 0.000185, 0.000176, 0.000164, 0.000157, 0.000149]","[""判断"", ""裁切"", ""相信"", ""如实"", ""需"", ""的"", ""分别"", ""成分""]","[-0.000361, -0.000313, -0.000222, -0.000217, -0.000211, -0.000193, -0.000139, -0.0001]"
